,C1_8-1-08_s1.CEL,C2_8-1-08_s1.CEL,C3_8-1-08_s1.CEL,E1_8-1-08_s1.CEL,E2_8-1-08_s1.CEL,E3_8-1-08_s1.CEL
1630841_at,9.08430483577004,9.27282871961652,9.32984428430028,9.0654227263364,9.33364459771036,9.25218214488656
1630842_s_at,9.88883983736403,9.79253693666074,9.86114237911916,10.008017381551,9.94080268791487,9.90579127267082
1630843_a_at,4.95565104505716,5.08662994007428,4.93948501261515,4.91862060339426,4.86363062723313,4.8849643620836
1630844_at,4.38824723366587,3.86832031251803,4.13172314696366,4.28535769381495,4.09441210313608,4.12867835832107
1630845_at,11.6957173221329,11.6289305391611,11.4752825909111,11.8761104077784,11.6913487150636,11.744299688837
1630846_at,5.08937338855414,5.02768459160459,5.30081251459181,4.77770568504716,5.03225173492369,5.06670227872243
1630847_at,4.98306085057831,5.0974635908063,4.98665247337289,5.1826060548634,4.81193593841001,5.00294523654894
1630848_at,3.84781967966893,3.72888180401213,4.00171514262866,3.90210360766404,3.85725046165615,4.04365164028419
1630849_at,5.94097992327204,5.76225930725385,5.82728794161545,5.99122169444443,5.85749549703812,6.0737075646083
1630850_at,3.36053385137056,3.43040996475284,3.22451206181971,3.50096414819551,3.31671664140521,3.43580124238791
1630851_s_at,11.8080446333898,11.8347093826519,11.5806916883762,12.1934618514859,11.8487259820743,11.8903114382239
1630852_at,4.25663629651991,3.88502322281628,3.86057193570104,3.95185449507027,4.00203708262502,3.95570056864772
1630853_at,3.96485556939048,3.96197966145309,3.954452150622,3.89415573692295,3.82646807962386,3.87427627107013
1630854_at,3.67803839174657,3.69413386452704,3.52085523584439,3.87332851929694,3.61564438896884,3.77044214886027
1630855_s_at,7.88674535169618,8.53102675185309,7.74650509715172,7.78915247786444,7.72297693979357,7.59812094942577
1630856_at,4.51526083909361,4.28396256684684,4.53984632522999,4.50918840237141,4.18013869950129,4.5075819627806
1630857_s_at,11.8401763033343,11.8849893274395,11.8611764898765,11.8039885588234,11.8790137752786,11.9519377953569
1630858_s_at,9.29219434232435,9.3398077810665,9.33139202344769,9.00959535886027,9.06387915668275,9.10715269801773
1630859_s_at,10.1226791781527,10.2847149675344,10.0693246417711,10.2715626204588,10.5360245466025,10.3054474631887
1630860_at,9.15631575708165,9.06599737042455,9.24004744116911,9.35783468666919,9.90067370006496,9.59274860783452
1630861_at,9.70969211745375,9.62770657555872,9.58694225582173,9.88790383185349,9.63383770721431,9.71098267761069
1630862_at,5.33446534537818,5.53822129669851,5.69592919851566,5.27074247257652,5.29336950334788,5.57902833274119
1630863_s_at,3.60463020368592,3.58932747557334,3.5848473008715,3.7283206853258,3.61087005492934,3.5415738640104
1630864_at,3.46191429275959,3.42059154660688,3.33843147534891,3.48690707487366,3.34795102975659,3.35530911019539
1630865_s_at,7.94890977591665,8.10661527897026,8.11508577542411,8.03995799550101,8.24624702551073,8.0825055085351
1630866_at,6.90556892500528,6.89764287994824,6.82013200127902,6.55188606872455,6.81487869574496,6.97704758797303
1630867_at,3.7747843511639,3.68415699810568,3.73602849313303,3.78060566326672,3.79151834678702,3.82340703809819
1630868_s_at,3.96497909725294,3.91194225688016,3.79196176783586,3.91569759790783,3.97490887028447,4.02962977954741
1630869_at,5.11345143038219,4.95272253600551,5.09918412241462,4.91862703193928,4.82944611833346,5.06161907348595
1630870_s_at,10.3151231458684,10.5805926704641,10.1972064625292,10.4230176164443,10.531286999446,10.3643973179798
1630871_at,3.91549749915374,3.73925510115338,3.79080500809724,3.81945624545378,3.75082605021174,3.77021088663937
1630872_at,3.86290470927862,3.8318735088245,3.77070358839079,3.90140876555902,3.7377953481051,3.78030355557251
1630873_s_at,3.78131376106925,3.62786212623331,3.79159842622051,3.67717923589056,3.60489578088689,3.69907771812552
1630874_s_at,7.58434101771965,7.50338641591008,7.77072140453671,6.41898641430967,7.60117215562327,7.39242485430945
1630875_at,4.15549867734051,4.2301782239744,4.33806533844239,4.15857097548247,4.25629855963747,4.22249619968163
1630876_at,3.91841550712293,3.812896196291,3.9461012564402,3.90227172335779,3.79492498108261,3.76256888017921
1630877_a_at,7.81875026981454,7.98627147229762,7.78019687204582,8.15445975765781,8.17419337335021,8.10603013520729
1630878_a_at,8.57383244380001,8.50062475847753,8.52203767772338,8.97808431186606,8.72896920509894,8.48039993046052
1630879_at,4.0566409956965,3.99490396878782,4.06784534078714,4.07188521483763,3.86424246075729,4.09003099040444
1630880_at,7.5819297986561,7.6271891675965,7.49213117240411,7.22591235776323,7.57059479704551,7.64637043933569
1630881_at,9.57094929090166,9.54624862672883,9.57751069209363,9.5300644542986,9.49294449617173,9.55649938533322
1630882_s_at,10.6981651860112,10.8738598678874,10.5698639166084,10.7345051104423,10.8456778408633,10.6590364169506
1630883_at,5.39436873733081,5.15245177141782,5.01374749430614,4.86919835750341,5.17543246668821,5.04913269619554
1630884_at,11.2877328212518,11.2640305183683,11.2278779920624,11.453056172097,11.451905598399,11.5549272724582
1630885_at,8.38963798467955,8.3360582448596,8.47992510639732,8.59132867528809,8.43482837946816,8.4657787534636
1630886_at,7.20713879115448,7.13237952854542,7.41442154352111,7.20604440807293,7.00273877064074,7.10490861338575
1630887_a_at,10.6577577235768,10.617384407993,10.5108378216506,10.7474606760461,10.6538870717916,10.9202490171626
1630888_at,4.05428404799991,4.04997311982079,3.95814508946993,4.23335684854802,3.89477632663607,3.90073916213539
1630889_at,6.37594666196962,7.75551213409075,6.00864420987052,6.67692246495451,7.08190772259711,5.44588593512385
1630890_at,6.08237747634664,7.65276717943648,5.61271585209211,6.89015433490669,7.43536657556667,6.0886304438094
1630891_at,3.88164743396846,3.86880773840887,3.52258702716074,3.78431455283973,3.72919200199991,3.63861715306819
1630892_at,9.5894425596753,9.75061264473302,9.67953579009091,9.76249787962267,9.73213004134661,9.55911834672671
1630893_at,9.45838603652639,9.32196179663386,9.44947654128355,9.38557800400124,9.41729462080504,9.36266841581406
1630894_s_at,4.00050486363823,3.86583847628701,4.17205704829881,4.14794593838394,4.0603331071171,3.95167107161997
1630895_at,5.09952418183895,5.3060710581046,5.11581197256428,4.48442210418157,5.19963587944939,5.14211179811618
1630896_at,4.90378906093897,4.46761598069427,4.68639460454891,4.96070945653169,4.82796416825086,4.81025282214365
1630897_at,4.67421971918801,5.09713339950975,5.23553965499196,3.63171514794904,4.33941129544564,4.07652422779638
1630898_at,5.35998125078827,5.39973381224551,5.86207360666904,4.59955959537224,4.89827117190829,5.56144305595541
1630899_at,6.68835071423825,6.55327635554458,6.61121927801167,6.75343380217212,6.95519691830462,6.5330876667566
1630900_at,8.96047718723555,8.96644229947097,9.01924726583558,9.04027565608332,9.12559280916316,9.10998302772406
1630901_a_at,10.7919196425237,10.9395963850007,10.8120492901883,10.8321724344544,11.0277552107647,10.9419761122786
1630902_at,3.64594470501589,3.65269983253123,3.9198790499684,3.92717669572973,4.00010144339058,3.70840227080096
1630903_s_at,3.94222965199542,3.98912167170668,4.04304662709332,3.81721750246212,3.75594462321646,3.97659253559848
1630904_x_at,3.74258641019179,3.62176962002,3.84091660066807,3.86559384530468,3.41655900163008,3.73347696470625
1630905_at,2.91024968065006,3.03584843732238,2.96592796847699,2.99238600669166,2.98794406953117,2.84457263525556
1630906_at,6.70007430924961,6.99301453657459,6.89559473815929,5.96736285482148,7.11633870586902,7.02587577253867
1630907_at,6.00561497078987,5.94402448617706,6.13575632173135,5.98000000863801,6.44074917807277,6.37920380638834
1630908_at,5.11092272819264,4.83926790241632,4.90870061795978,5.00186001816915,4.94664430112834,5.00537675047449
1630909_at,6.92592986843103,6.69728062626199,6.69945180512413,6.73556477814116,6.69153662876368,6.82358072569731
1630910_at,3.83141649008061,3.68480467502686,3.86101233324808,3.83143272574742,3.67415172073603,3.59315730228861
1630911_s_at,11.5857640338156,11.6592191377443,11.5400121327793,11.8863861222514,11.6876069104892,11.6521172695042
1630912_at,8.07898498631433,8.22838154519914,7.82840202117259,8.32483759991184,8.08985932443909,8.0014470764117
1630913_at,5.72146934513842,5.89533691625936,5.82819782864831,5.46216710257498,5.7762124853723,5.59278602321728
1630914_s_at,4.08874320171949,4.13402845978292,4.24140027431407,3.69022240570425,4.10899470052362,4.02962692120149
1630915_at,4.01558443533567,3.9621285413015,4.11959011419444,4.21199714688717,4.00046696622348,4.13876401451278
1630916_at,9.84455828769011,9.93928540004199,9.93364858011884,9.67075740573805,9.87071051343234,9.73915161525406
1630917_at,8.42260728363444,8.53947350944597,8.54292969724649,9.05799227913641,9.19293458417946,9.01752077992504
1630918_at,9.25190716411517,9.12483639357807,9.10978030027842,9.31842950456192,9.23716983650116,9.06592516054028
1630919_at,9.58178744942418,9.43276887864041,9.53682179810092,9.29564678324004,9.52383725815195,9.45562393303527
1630920_at,5.07175887481817,4.99941592249106,5.11495906433019,5.35769395118796,5.17253990320973,5.18465590627016
1630921_at,5.77820339480579,5.73420952401918,5.79223098595182,5.68032502955139,5.97645744696124,6.02896171553162
1630922_at,4.07561959083666,4.19064831352281,4.2608531129977,4.55888025363509,4.21544009676194,4.18196963084919
1630923_at,9.3191377617406,9.28755790040569,9.28720828315173,9.05254815170656,9.27571768118818,9.22414541828452
1630924_at,3.77894790581909,3.83478687266521,3.95349217370503,3.83406875751371,3.88630728366587,3.83140329081859
1630925_at,10.8497114136908,10.8391098287854,10.8326941354016,11.0611786857089,11.0067874152684,10.7050738756898
1630926_at,6.71550010378094,6.56607543953916,6.51285072905427,6.50822284623679,6.59787568966298,6.46644297812414
1630927_x_at,6.77598160634425,6.73862682174827,6.84677806967344,6.68291722328342,6.50456585704398,6.37362490640436
1630928_at,4.510678558017,4.43098083011993,4.35183726411259,4.43175397290005,4.14139213775333,4.39952006539487
1630929_at,12.3874496343732,12.25768853981,12.3565220653493,12.3300496685402,12.31599278678,12.4035040904173
1630930_a_at,9.17428404882355,8.99093355637904,9.07146878351273,9.13375703177945,9.07621148856657,9.1559798904217
1630931_at,8.85520630784329,9.06342358525276,8.56358533683492,9.47030242853763,9.07360062836656,8.80133498575358
1630932_at,8.7720848176314,8.84916588034893,8.72177625765047,9.06974274942975,8.92836559525375,8.7140862014407
1630933_at,8.51584465940348,8.34749133180152,8.8001330835207,5.82640828677448,5.74447950356964,5.55356121418104
1630934_at,11.498822579007,11.1150530443573,11.7243743983896,8.69517527208844,9.78380651740151,10.6094489277082
1630935_at,9.96456449548335,9.98383179551242,10.2214348573028,9.80845048777766,10.0207030652886,10.0009917322074
1630936_at,8.0437836227301,8.12981971590318,8.02986084185584,7.93145886589779,8.12124899543124,8.2078383945912
1630937_at,4.80241654771308,4.5244533824615,4.91945195701861,4.97188693687262,4.71391132502019,4.91434549263092
1630938_a_at,7.02155281922202,6.93159426457813,7.24889209882561,6.43899255115861,6.92514510665965,7.2387756324401
1630939_s_at,4.63065113974018,4.53137782438353,4.52676402685588,4.94300798688625,4.69410886304013,4.83458953497289
1630940_at,4.52314815451955,4.55584847395716,4.6811614597481,4.04547705064049,3.86090756638762,4.16981212128252
1630941_s_at,13.3153143375025,13.2760395358534,13.2283531735365,13.3858184754618,13.2921109865622,13.2048577650047
1630942_at,8.26752197834924,8.37100027452979,8.1939428128619,8.19652978321429,8.33790675615825,8.32157085503012
1630943_at,8.12262275818325,8.10425243956302,8.19537682949859,8.46914686749359,8.24899388279649,8.25186524799524
1630944_s_at,10.3332649049852,10.3489333784838,10.2218108039701,10.6337505112047,10.288297621342,10.4034838085541
1630945_at,5.59859132769782,5.80467323323438,5.37396044915952,5.1845723867032,5.51386382407096,5.49523551332783
1630946_at,13.244570808182,13.1869144858633,13.3111903528355,12.9042169172762,13.106909236342,13.1161918087342
1630947_s_at,3.85895523172453,3.92169599189408,4.11439990875225,4.25056881896353,4.01111097419465,4.04341573849245
1630948_s_at,6.54443976171954,6.6169361869652,6.66442039067407,5.80626785791491,6.17021201039038,6.15606836630858
1630949_s_at,10.871349115783,10.8010603697328,10.8794726964546,10.8263363640134,10.8785986575423,10.9111878765059
1630950_at,11.7383222310756,11.8248381034662,11.6565788045119,11.9097607012045,11.8159607086181,11.6899764457184
1630951_at,6.48304469825544,6.63462633442918,6.55321379736052,6.61523354959348,6.57579698889603,6.62943117889184
1630952_at,8.98014101450231,9.00490693268959,8.84545095509759,9.34544025869838,9.00394686789397,8.93331224319164
1630953_at,11.4100212118615,11.4679204021218,11.342772123023,11.5276255072652,11.5395098385388,11.4453408289732
1630954_at,4.31402475823852,4.11178207830309,4.21714288197292,4.23712899332522,4.20944520199827,4.33341277640337
1630955_at,6.64694245992662,6.69934445648828,6.62817653720218,7.27701536404011,6.94279756488356,6.94646682020029
1630956_at,3.64223912702285,3.63166904996871,3.7719753548464,3.64026528896115,3.60295205278408,3.61181019563026
1630957_s_at,9.04426826675483,8.73968297278832,9.33475769671611,7.48773758160621,8.32736664201174,8.08922790650261
1630958_at,9.84147060984134,9.68812437808006,9.86643395858983,9.71179873614581,9.68959290851742,9.91085919933504
1630959_at,3.68797784536862,3.97116688751932,3.82320396085212,3.77207836625597,3.77034277209839,3.78706080063991
1630960_at,6.47434553295865,6.08840814747069,6.78885244968132,6.67600892196416,7.2748521607918,7.39835172408745
1630961_at,4.98596102088487,4.95246523831634,4.99977844404942,4.47225070934702,4.96182558284102,4.90786071399464
1630962_at,4.10619334636826,3.98821648420584,4.12619106645893,4.10320519694312,4.09461827076003,4.16890355549284
1630963_at,4.03365717000366,4.38245323917982,4.36440810845948,4.08589241451435,4.37891592633393,4.51764073857791
1630964_at,9.91920134678398,9.79865115078687,9.92579095358139,9.7371550918079,9.77797189588988,9.76013520473279
1630965_at,3.13964408792467,3.1344158646223,3.31373390003121,3.14924623604329,3.08322191806648,3.11672494447954
1630966_at,4.05679766213381,4.08952972573943,4.15960347595225,4.17322267541278,3.93133475995762,4.23308301738109
1630967_at,4.08270342256002,4.22518921624126,4.09309710642963,4.42033583014185,4.18667354202013,4.43858335405416
1630968_at,10.6386115196185,10.6682255974188,10.6293995751154,10.4061967717719,10.5976566599218,10.5175454433296
1630969_s_at,5.02356366229874,5.08855496979067,5.04122368867195,4.97040082555348,5.08463254271927,5.05308767372927
1630970_at,5.465023155996,5.58482397862615,5.38435829213783,5.26599560224497,5.3171503601303,5.3932075487304
1630971_s_at,5.45211674669835,5.31435665114504,5.54739281101217,5.7230342405141,5.66354129805506,5.27708916152987
1630972_at,4.44710259036465,4.37311680741582,4.46169517797438,4.62279669263259,4.53525408941858,4.48535898123211
1630973_at,6.33773247099881,6.35687153071164,6.2545504520037,6.23260568904372,6.26275769122958,6.36747761052917
1630974_at,4.2952091079046,4.21683986526834,4.39284667249083,4.29629466587638,4.16726698444885,4.30451803283546
1630975_at,7.82155401875957,7.95708660341576,7.95761901378075,8.6680460675105,8.50172845796294,8.44702186101025
1630976_at,8.57425654478331,8.63392994376388,8.31927544204321,8.6431640752,8.5280332838357,8.48284103063673
1630977_at,7.96220672669617,7.85390206157139,7.98861026763751,7.81202414432093,7.82882483835133,7.85395205159645
1630978_s_at,4.08430227496772,4.05651039026663,4.0038537996582,4.00083941109519,4.13591031686926,3.74524479236726
1630979_at,5.16081873563069,4.95739903775329,4.96490728926238,4.80760089714326,4.77234200452143,4.85462119115812
1630980_at,5.86740060869018,5.92561392629124,5.80345793746672,5.87719245176731,5.94795419520825,6.01408054373759
1630981_at,10.125068311837,10.1201715570303,10.1511654055386,9.74545675463771,9.90421585518197,9.98140730815003
1630982_at,8.62278118141221,8.56167434213041,8.50601016150446,9.02255322903692,8.76852888435633,8.6793337002706
1630983_s_at,9.14271905178103,9.0613876489761,9.14574625556964,9.49947483641244,9.25185222003772,9.0788463356514
1630984_at,12.0253574098603,11.9745775840892,12.0673133189572,11.9170963158921,12.0113703119047,12.0028155251719
1630985_at,6.98154253933629,6.86913715066472,6.73715727936178,7.15342156029667,7.18493217895669,7.21466239626579
1630986_s_at,8.83366794104069,8.67409577646952,8.8534861344355,8.50502627668335,8.55842225649739,8.7065379290308
1630987_at,7.37373636662422,7.39660407249157,7.30551511028231,7.40689888603709,7.24871318813299,6.93822218916692
1630988_at,4.07650632899739,4.19011313864079,4.06418877097364,3.99546820392046,3.92230958066699,4.07596668602137
1630989_a_at,8.1857215458511,8.32320960074369,7.91476654114476,8.87879027875815,8.66102799256989,8.54090267523637
1630990_at,8.59263850303316,8.74276167423472,8.4787642435993,8.81342595170616,8.56802901436063,8.43564032328145
1630991_at,10.0072975746203,9.99584259686003,10.0299939310712,9.97921087473974,10.0238548368265,10.0337714953594
1630992_at,11.3071982568688,11.4360346287864,11.234562818758,11.3318464622238,11.3872030429519,11.3920165494553
1630993_at,6.38380770482851,6.28712707140856,6.48549856310246,6.52549599377675,6.63253951970716,6.5140869788006
1630994_x_at,3.10301476867573,3.0218828698437,3.19662190722509,3.2316517842359,3.10250709772596,3.20119975132193
1630995_at,10.8581374177673,11.0306360133899,10.8379987947304,10.8033198812571,11.0099384443744,10.8608274676697
1630996_s_at,9.89137876153491,10.1912510144563,9.91420261446803,9.70529819015161,10.1018514769474,10.1244674237432
1630997_at,6.32182355882599,6.18111225785382,6.2948830737334,6.41136411837757,6.29465742576258,6.44767707596066
1630998_at,5.20990589192932,4.87674150251846,5.10550450815059,5.29849801014674,5.06747998497271,5.31360472074185
1630999_at,10.5232807858092,10.3033151828943,10.861492202456,9.3438462646,9.6176843265562,9.8002845510466
1631000_at,3.78073325910207,3.82165616647805,3.81160434055189,3.93861567583729,3.77396029025192,3.92023725016209
1631001_s_at,9.90973633591786,10.0410000893014,9.66639987333227,10.4516260254964,10.170119814948,10.2130034412766
1631002_at,5.16106879080742,5.03032785410407,5.16097844661106,5.26783155693366,4.92631127543661,5.0062898807288
1631003_at,4.87054849783425,4.65568347145571,4.8484948698757,4.51852283228952,4.71536621005528,4.81306217602875
1631004_s_at,10.5437521049609,10.6633562879135,10.3888420263752,10.4466299851,10.5252816286931,10.4352343325005
1631005_at,7.0871390856491,7.19396142489845,7.44434788163615,6.5159708735207,6.92054318584247,6.64880803562431
1631006_a_at,9.82801580178928,9.75762328160116,9.58845679897368,9.95004692301588,9.91213504422293,9.81622052860008
1631007_at,10.1965433725191,10.4895636781115,10.2759681850315,10.5076078655023,10.518717159454,10.4779916662178
1631008_at,3.55778567849983,3.36782252698989,3.53784937353919,3.66941708991333,3.57532284599458,3.51516634719162
1631009_at,8.9228659264402,9.2106204402931,8.88136514202344,8.81651596260475,9.03944191757939,8.64297820893748
1631010_at,5.46833164207622,5.51587793664827,5.63554278215468,5.5534306156174,5.46505815739002,5.59833111867245
1631011_at,6.52321247736046,6.7195092676968,6.23316592057261,7.04596189482229,7.1610770879315,6.94317873402951
1631012_at,3.37957304177195,3.51236648896071,3.4129578872345,3.38344714937812,3.23329733683479,3.42521307044704
1631013_at,10.8120423858208,10.9478452094248,10.8711673981903,10.5000476526023,10.9469932184564,10.7506285326733
1631014_at,4.72990009129237,4.66133504453947,4.63236604710142,4.76453074734288,4.62660763415326,4.67198254369087
1631015_s_at,14.2988613114175,14.3084787689592,14.3351534640977,14.2653857563616,14.3007872066472,14.3233607212041
1631016_at,5.97466849551988,6.44162894103822,5.62372202384968,5.57595867618686,6.25395186999009,5.80910362983711
1631017_at,5.29901217613054,5.14654678162559,5.5685428164688,4.62848740454008,4.77422277819417,4.7225462164265
1631018_at,4.404591251659,4.4593500638648,4.40848624871324,5.89308026093481,5.62709477134715,5.43063822060942
1631019_at,9.97478747914827,10.1527977993057,9.82944727940446,10.4713132778884,10.2149972033616,10.272290751235
1631020_at,4.80252333824404,4.95517165169178,5.12207713355564,5.18001463205471,4.92725230287826,5.02498640845597
1631021_at,7.88098042714269,7.9505696547811,7.71901646527371,8.08477269080951,7.97609129618157,7.9871763833937
1631022_at,3.38557541606345,3.3526000926205,3.3526000926205,3.41267564991829,3.22918851978433,3.25190581459417
1631023_at,4.54638401098762,4.51254131049673,4.47884272196277,4.51821948173126,4.57606868442759,4.67849658288567
1631024_s_at,7.2386771999102,7.42141735020256,7.30491892311677,7.07605958378746,7.36573676155727,7.26453757260112
1631025_at,3.38247221308868,3.3976223992812,3.40813288361371,3.50554138518166,3.50053225050134,3.50261295886533
1631026_at,3.38679116903103,3.34745858453904,3.50629749251738,3.49628117001759,3.31246529445667,3.40407707795113
1631027_at,8.33771045431672,8.15832118430497,8.2761494249527,8.22806110210185,8.24038317124982,8.286617533394
1631028_s_at,11.0965224546344,11.0686110908515,10.9437479960484,11.1283486084759,11.043127349483,11.0321539009397
1631029_at,4.80532115368449,4.63860618204549,4.5690174784137,4.74693905985991,4.84076033788673,4.87953308704368
1631030_at,11.5076367561053,11.5111381327872,11.3244535298911,11.5110861224595,11.4280555143417,11.3607810482919
1631031_at,4.57624754547585,4.56898301744442,4.57244666851775,4.75537053429936,4.56587938654894,4.66421282967257
1631032_at,4.00146435565212,3.76752673505056,3.91762520650591,4.05614080493917,3.76518701608192,3.7869244535851
1631033_s_at,4.8141519378296,5.02709456226054,5.01938142513796,5.17896297614658,4.9587273383035,5.01576187455339
1631034_at,10.5577234711426,10.6035298680763,10.4581981940423,10.5806927661154,10.5791954697661,10.4467034839936
1631035_at,3.60931313411914,3.51933139123194,3.55312625793554,3.4387359392887,3.38555535534941,3.46670720902142
1631036_at,4.21256009368431,4.01880217646822,4.12506047229913,4.26788174641351,4.04749419284365,3.97110436925001
1631037_at,10.0449843397683,10.1827777015336,9.89112510562049,10.5530848570428,10.2184951470632,10.0747623393168
1631038_at,4.84280983000284,4.54764592431377,4.68377615932257,4.95917166613047,4.71959653395328,4.63770945487763
1631039_at,7.7693446503691,7.84591226594818,7.79396319837092,7.90692863273349,7.66560775856696,7.62169095349351
1631040_at,8.22320490781072,8.16765259465697,8.06461320760471,7.92670122379837,7.80611390035834,8.00058783868419
1631041_at,4.24560815518929,4.13553249622109,4.45167923452899,4.06989972922388,4.13615181541844,4.36881288272
1631042_at,3.88661581238163,3.85512799669441,3.80366275748152,3.76792465845851,3.85889424592924,3.80542165561134
1631043_x_at,7.32436297558421,7.22638966362659,7.54345620872225,6.95862492182356,7.06277843054081,7.33927841929975
1631044_at,3.844758067916,3.93128696346006,3.98420413056242,3.64954677834472,3.81692847787157,4.08109683050078
1631045_a_at,9.45814175412421,9.66442592298705,9.49133682143533,9.83864941317396,9.73215870707388,9.74710184069104
1631046_s_at,11.3123483972217,11.2114343609367,11.2318929581265,10.7058835158382,11.0161253450624,10.9760182940285
1631047_at,3.93596963559458,3.94591192187429,3.81637729102757,3.82041470410993,3.63222583399697,3.86524378786037
1631048_at,8.8260816688636,8.94141154844038,8.47705505907351,9.65285739457932,8.9210824217827,8.7383460614758
1631049_at,9.92941328632275,10.051283649128,9.86570575421763,9.88539670499421,9.90070298371046,9.84278787099665
1631050_at,11.1356611935584,11.2533707791506,11.1419358668368,11.1664780379311,11.2096081037802,11.2300862985782
1631051_at,7.94057830480919,8.16394193550517,8.03934365664028,8.20143773860993,8.14855040651871,8.11617272553811
1631052_at,4.39857646313202,4.25966393402066,4.2691336120646,4.29339251995446,4.37855447256092,4.29631316386365
1631053_at,4.51093795554744,4.50613465201878,4.53519602426815,4.40479833373497,4.25691410058467,4.49145418408401
1631054_s_at,9.46597051187071,9.5845877576265,9.49939969546509,9.77698907746745,9.83616488017045,9.62309991303796
1631055_at,8.88351681668919,9.07135797314413,8.78180725120446,8.43944482860901,8.85772257649237,8.8871131569502
1631056_at,4.80949790817761,4.57532659599618,4.77708118196046,4.54476508512318,4.58180259274262,4.55210421402834
1631057_at,3.42489057795053,3.45624758394342,3.75496222450281,3.49663022127204,3.41894241582545,3.43521489000235
1631058_s_at,9.37810187820556,9.30921616280301,9.37206406745862,9.63870814103671,9.04129808687193,9.28321814631162
1631059_at,8.16786958412915,8.06203444885598,8.19583715320125,8.90977982891032,8.97498503111137,8.96519553909055
1631060_at,3.71040473176242,3.98355767291037,3.7325182905957,3.40551308504143,3.88366722843826,3.70301092284876
1631061_at,4.27096489582884,4.02327897756113,4.45541605438125,4.37255271936856,4.41729942231465,4.14076218019315
1631062_at,8.0160586609033,8.01836757347727,7.80329612057289,8.00460189007007,8.13256251802809,8.06764085663288
1631063_at,3.80534187297877,3.82123707855669,3.69502601196064,3.78773109016071,3.652787723234,3.83781355605078
1631064_at,3.78559549369603,3.63806361784049,3.90827383845873,3.70678687313956,3.75043851846842,3.83815206814035
1631065_at,9.7696870804564,10.1575047040594,9.78053761932077,10.0867734837005,10.2187798590271,9.9422127032995
1631066_at,12.5398281807994,12.5210003645301,12.5895800847292,12.2361663819649,12.5734220748374,12.4288003845853
1631067_at,4.7380257570186,4.57569948695076,4.55664974306853,4.72936231618841,4.51968880218456,4.71772273084946
1631068_a_at,4.77591385879097,4.73033433887594,4.71455507661579,4.73581858519446,4.59385506810153,4.70730714231846
1631069_a_at,8.44814902280416,8.59242523402795,8.14073476215,8.80896616800069,8.71371040169455,8.59282697096476
1631070_at,4.69959764340623,4.48310777172542,4.56216072364222,4.43305891271757,4.58359140926194,4.58969749472354
1631071_s_at,3.80824151866895,3.64279778839218,3.57831162448293,3.71701782281265,3.927390789272,3.65746672676665
1631072_at,7.79903677131409,7.82313405294272,8.09832703197319,7.71015434641176,8.04384611188273,8.17480875330883
1631073_at,9.90881529998808,9.99182320587731,9.96384004813999,10.147271638715,10.2638594077765,10.2948499127892
1631074_at,9.18338612988945,9.25110263175503,8.96924581267674,9.58310044839577,9.31181367450287,9.20841419770223
1631075_at,4.20381177206937,4.1953430115149,4.21708331610195,4.25902286902803,4.14148541888456,4.20895229226011
1631076_at,4.72087030963027,4.60889240294471,4.55244421154969,4.64651223019467,4.72708462870987,4.62659395183511
1631077_at,3.87436715588684,3.91648158821552,3.90268780703719,3.74786400996025,3.74005775834376,3.75548479569072
1631078_at,5.22937290976838,5.70361074632593,5.45494336826312,7.82520699769393,7.23569776730502,6.64356059931845
1631079_at,3.8729152099083,3.64800952627927,3.92829570923054,4.00521575055278,3.87860638257736,3.94121014507042
1631080_at,4.72544990884789,4.77748158821887,4.92769200415654,4.89047344580146,4.6955195155396,4.81198613133884
1631081_a_at,5.35229072294756,4.9999222337429,5.09988168445024,5.06994015563394,5.08349318051066,5.1360924387425
1631082_at,7.31710186125373,7.75590615342608,7.16612000491449,4.96865471979894,7.54759962475444,7.39506558680693
1631083_at,9.16871571412508,9.10488177831739,9.00538451173326,9.65076348793635,9.31341147411633,9.02617953373596
1631084_at,6.03405551425286,5.86625256764269,5.89063197982783,6.13662457234878,5.76882879388433,5.9706128415127
1631085_a_at,5.62735232995112,5.35318978036368,5.3915539508254,5.61975452007095,5.52940567840253,5.54900936950202
1631086_at,3.96179216889053,3.97133676804648,4.31241156199106,4.04854235747371,4.01379572844963,4.19497052150221
1631087_a_at,9.63333214359998,9.55326980430619,9.57253388035204,9.43111894245782,9.78358269474238,9.66494082058252
1631088_at,7.32336232763025,7.16345344542054,7.15208161080374,7.14140299553706,7.22773758571778,6.96784724978706
1631089_at,4.35816423967414,4.42153602651095,4.37515117461743,4.36777401766487,3.98296912733518,4.75100082681607
1631090_a_at,10.1032659256408,10.0902549854207,10.0690295677034,9.93610390491655,10.0227769395712,10.1720375430772
1631091_at,4.04445895289802,4.02081462306684,4.43132504173059,4.06464161347908,4.01688802912737,4.13627009126429
1631092_at,7.56737784777491,7.70738471066105,7.57766457134655,7.41972009579837,7.65841776106289,7.51408027841797
1631093_at,8.92859951806937,8.93631617734346,8.89233842012641,8.94186683308737,8.95143501138233,8.70876742285887
1631094_s_at,8.83512888718673,9.02340533457937,9.06710390656962,7.99497121554539,8.96360772416908,8.96059069234307
1631095_at,9.02096866837177,9.23363924510071,9.15018669495066,9.17488158751826,9.23996062338758,9.21790533174674
