"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CG5538",0.10762714175941,4.9716933932065,1.49385308382004,0.175284272511391,0.42646315272681,-5.93454397662592
"Tengl1",-0.116219417640806,4.23996083989935,-1.49378210087727,0.17530239274742,0.42646315272681,-5.93463587832759
"Strica",0.14143965485092,7.58916748771814,1.49330788814763,0.175423490994723,0.426546339753446,-5.93524978118844
"Csat",0.110542015270687,9.80110268363731,1.49327345926908,0.175432285915325,0.426546339753446,-5.93529434774705
"Trxr-2",0.122879778173576,4.73097269713289,1.49317075413138,0.17545852448431,0.426546339753446,-5.93542729138025
"CG41106",0.139838568066081,5.28427085641111,1.4931292950178,0.17546911723895,0.426546339753446,-5.93548095549636
"E(spl)m2-BFM",0.156621275091277,10.1811137208469,1.49291170674765,0.175524720199349,0.426600952963267,-5.93576258551827
"mnb",-0.22239232518864,6.98021297520872,-1.49217320902298,0.175713555408881,0.426979296401272,-5.9367182752867
"RpI1",0.130297588640929,9.83880071342263,1.49197650248563,0.175763884372649,0.426998444970648,-5.93697278975811
"CG11655",0.127228913901859,7.18926910275385,1.49188316296667,0.175787770572039,0.426998444970648,-5.93709355341517
"CG13708",0.126518519687641,5.35395749837135,1.49133569966676,0.175927928711592,0.427258282254863,-5.93780178435706
"CG11505",-0.213810789171703,5.72396730691972,-1.49103675235482,0.17600450566363,0.427363637478983,-5.93818846051007
"CG10384",-0.183839465295166,5.1338952264278,-1.49050347696046,0.176141181275582,0.427614853430482,-5.9388781255514
"Cpr72Ec",-0.220044025259195,5.17168041903489,-1.48970212584772,0.17634674231963,0.427977672152237,-5.93991422983047
"rdgA",-0.14029643580847,4.88153487672468,-1.48966169579665,0.176357119059159,0.427977672152237,-5.93996649567584
"CG9328",-0.185216889796235,9.69529210120782,-1.48911189067718,0.176498285913766,0.428085359390196,-5.94067717798487
"Drl-2",-0.145857808287837,5.63255048132076,-1.48900955510775,0.176524572574361,0.428085359390196,-5.94080944191585
"CG14410",0.225719923783116,5.20104312519731,1.48890938777673,0.176550305686111,0.428085359390196,-5.94093889869352
"CG17660",0.0984874677356888,9.64058722013201,1.48884193343675,0.176567636685602,0.428085359390196,-5.94102607435241
"UQCR-Q",0.136053925051195,9.98064189637862,1.48884147886075,0.176567753484693,0.428085359390196,-5.94102666182342
"Ppa",-0.337406682553322,10.2683734736301,-1.48858041752489,0.176634842224345,0.428167380680891,-5.94136402809106
"Pi3K59F",0.151348943393351,8.07780438616534,1.48804726103914,0.176771926249331,0.428419009513155,-5.94205291908104
"CG12241",0.107121926597134,9.15897138932636,1.48752987326903,0.176905047063785,0.428660940316049,-5.94272130638214
"Girdin",-0.114763877676898,10.6776443895413,-1.48707707256087,0.177021623759415,0.428862699337355,-5.94330615261947
"TyrR",0.237611883272081,4.89277425819221,1.48688149502644,0.177071997854051,0.428904026410734,-5.94355873426761
"CG31832",-0.106992226039497,7.02368771587,-1.4865719655393,0.177151748345447,0.428999623154429,-5.94395844379392
"CG1677",0.122548593173198,11.0646890203767,1.48640921747762,0.177193693413616,0.428999623154429,-5.94416858951439
"Nup98-96",0.135593889287936,9.4614357929233,1.48623019271961,0.177239843758685,0.428999623154429,-5.94439973770407
"Ir7d",0.119100154101417,4.22824078331847,1.48600305852915,0.177298411620923,0.428999623154429,-5.9446929805551
"pcx",0.164325528884671,8.68674375928459,1.48582309449353,0.177344828703488,0.428999623154429,-5.9449253066952
"CG2875",0.145324933234214,9.29369401429967,1.48581541982419,0.177346808428688,0.428999623154429,-5.94493521403396
"CG32640",0.104030729664254,9.89952174921344,1.48578980118672,0.177353417047334,0.428999623154429,-5.94496828529108
"Cyp303a1",-0.139442564639966,3.90334411887983,-1.48569432438153,0.177378048318396,0.428999623154429,-5.94509153413755
"sxe2",-0.127647634352936,5.20922481669168,-1.48552314450127,0.177422217276086,0.429025849964751,-5.94531249551078
"gl",0.165387258088932,4.82106287329455,1.48508811990534,0.177534509541273,0.429216765414901,-5.945873968563
"CG11634",0.116788703827094,3.44290748621398,1.4846232370265,0.177654579476944,0.42942640934776,-5.94647387920163
"CG11906",0.148213403049356,8.87827625166591,1.48408362710083,0.177794041160059,0.429682839477117,-5.9471700926537
"CG16979",0.0964194752622731,9.52994040364372,1.4834208163358,0.177965478221036,0.43001643517598,-5.94802507186082
"CG3698",-0.0993508770572094,4.39612553341785,-1.48275743312004,0.178137211614267,0.430148530523711,-5.94888057964162
"mRpS11",-0.100058604689892,9.95042502380659,-1.48274998249584,0.178139141237993,0.430148530523711,-5.94889018687248
"RabX1",-0.125488820854155,8.89380661549326,-1.48274705999731,0.178139898135728,0.430148530523711,-5.94889395529018
"Ube3a",0.102892121989051,9.55106538134484,1.48269340166851,0.178153795615382,0.430148530523711,-5.94896314433369
"CG3775",-0.170746375047477,4.25865011777831,-1.48201873306714,0.178328617320556,0.430489896753204,-5.94983296977065
"ND-23",-0.0980904419396964,11.6670287327266,-1.4816250263667,0.178430706494833,0.430655589691503,-5.95034046086986
"CG17778",-0.171182131397559,6.40413336249927,-1.4813603971816,0.178499354940699,0.430740523993732,-5.95068152837551
"Act42A",-0.103781129409267,13.0835391187063,-1.48068926021908,0.178673563144677,0.431079111118468,-5.9515463735234
"Ibf2",0.149655966508167,11.2643293874722,1.48056191797948,0.178706634770799,0.431079111118468,-5.95171044583428
"pyd",-0.597371516085408,8.95729309891638,-1.48029024962864,0.178777207164985,0.431168558456727,-5.95206044714219
"CG5174",0.116989509488333,10.6825378583185,1.47997612250205,0.178858840350557,0.431178474135961,-5.95246510575254
"kek3",-0.11314468255069,5.09465877693909,-1.47995381661759,0.178864638318219,0.431178474135961,-5.95249383839917
"CG11286",0.148679493845487,4.42891376326315,1.47965508141635,0.178942304763574,0.431178474135961,-5.95287862209148
"CG32112",-0.113853173053206,7.46192913116275,-1.47964533896295,0.178944838156161,0.431178474135961,-5.95289117006744
"CG43321",0.147778960342887,4.24933999834937,1.47951044868301,0.178979917839629,0.431178474135961,-5.95306489986457
"Clc",0.119052280480265,12.1012334694204,1.47950139836499,0.178982271693536,0.431178474135961,-5.95307655576603
"sunz",-0.0993931077125172,3.82699654961748,-1.47878349658963,0.179169075622102,0.431547741732263,-5.95400101612911
"tomboy20",0.11668093072217,4.74206602502974,1.47858552897815,0.179220619100936,0.431591142967722,-5.95425590058116
"CG17598",0.138851886818681,9.05349204245925,1.47831384644431,0.179291376832706,0.431680790227092,-5.95460566281727
"CG12883",0.125787359769496,6.52285026673441,1.47802019311307,0.179367884809006,0.431784246266107,-5.95498367027295
"l(1)G0045",-0.164039125560413,6.40159090053815,-1.477174830225,0.179588297438982,0.43223401406421,-5.95607163882859
"Gr5a",0.124143267779033,5.1560191739975,1.47696684257506,0.179642563474196,0.432248731755975,-5.95633926299183
"eyg",0.125302750975546,7.30801964026993,1.47679329613337,0.1796878546832,0.432248731755975,-5.95656255467109
"CG17744",0.162587900803618,3.77566258400487,1.47676538992879,0.179695138446324,0.432248731755975,-5.95659845854051
"TMS1",0.105917756578332,11.3327265461951,1.47652610388891,0.179757605034862,0.432318215434114,-5.95690630641653
"CG15625",0.100508919370497,4.4525552582875,1.47618425157291,0.179846880660568,0.432452137023562,-5.95734606077399
"c12.1",0.119733368094437,10.2060651685726,1.47594071350863,0.179910505449509,0.432524341205785,-5.95765931066963
"mdy",0.14169326144766,10.0642456593063,1.4755849948635,0.180003473807052,0.432667050371917,-5.95811680111224
"CG12539",0.101194411616204,4.0792020522142,1.47527837083255,0.180083645584246,0.432741792441981,-5.958511101991
"CG6540",0.133729562109767,11.1833242768453,1.4752089692602,0.180101796170898,0.432741792441981,-5.95860034214038
"odd",0.124981466647014,9.62131608820789,1.4750400672251,0.180145975939362,0.432767175637869,-5.95881751546381
"CG8301",0.162881075019897,8.28919795007149,1.47486151908049,0.180192689380641,0.432798634904173,-5.9590470767604
"CG3376",-0.109153825855111,9.6666419444852,-1.47452562111201,0.180280599514457,0.432929012898549,-5.95947890280896
"CG32450",0.155010495332081,4.11592819066602,1.47396064536525,0.180428549637089,0.433191714211244,-5.96020510558632
"CheB53b",-0.180233567181413,3.47471835204357,-1.47385093934014,0.18045729092084,0.433191714211244,-5.96034610055375
"CG10752",0.137729758427809,3.19570568514302,1.47353446787426,0.180540224489195,0.433310001878056,-5.96075279940997
"prage",0.20016626286136,4.95687675748969,1.47338809935057,0.180578592909126,0.433321305705887,-5.9609408818912
"lqf",0.0990827783387669,10.3925593910117,1.47310745388104,0.180652180499766,0.433417102451359,-5.96130148034303
"CG6357",0.338422405831544,5.40278198250829,1.47245290696158,0.180823912340274,0.433728262625205,-5.96214235309803
"net",0.377509684662082,8.04312325186659,1.47235636033528,0.180849255380775,0.433728262625205,-5.96226636554221
"sr",-0.141841827013042,8.32042173003166,-1.47168711105356,0.18102501748037,0.434068928113667,-5.96312588062329
"CG1463",0.127913500335542,7.78581162114752,1.47132135576068,0.18112113872815,0.434135164630054,-5.96359552765329
"sad",0.233119712970758,6.89559085243831,1.47119956020645,0.181153156970958,0.434135164630054,-5.96375190452062
"mbo",0.188436414420023,9.86754501815076,1.47119708977865,0.181153806462067,0.434135164630054,-5.96375507630071
"CG4835",-0.267541922510596,4.43719715652709,-1.47099330371337,0.18120739027333,0.434182754956049,-5.96401670688218
"RpS7",-0.121630475567299,10.3384503263312,-1.47073593310436,0.181275083917705,0.43426412920665,-5.96434710321607
"CG42716",-0.141830703755461,3.62069337032853,-1.47052217867358,0.181331322801645,0.434318037162488,-5.96462148344416
"Gr10a",-0.0954624312828756,3.91269791151375,-1.46964906974871,0.181561200013159,0.434698042555476,-5.96574199682629
"htl",0.162022631211315,8.44428906833306,1.46958113330028,0.181579097626941,0.434698042555476,-5.96582916828083
"Hmt-1",0.118613569452336,8.51703477607178,1.46953491381776,0.181591274884523,0.434698042555476,-5.96588847271504
"eIF2beta",0.0959623088222052,11.7532429723897,1.46926191412818,0.181663215870608,0.434789410879013,-5.96623873876729
"meigo",0.10613122220037,10.4039287725594,1.46910462964729,0.181704675094164,0.434798006360862,-5.96644052263929
"sll",0.103228428135809,9.22162215272921,1.46899205635988,0.181734353909259,0.434798006360862,-5.96658493812714
"cDIP",0.179289093492809,5.11186764043817,1.46872177107465,0.181805629580407,0.434887713715748,-5.9669316505355
"rl",-0.235837708480474,10.4515563594673,-1.46841045671725,0.1818877557672,0.43492129903952,-5.96733094965584
"pinta",0.164706715965878,7.76137629697003,1.46832931847956,0.181909165855463,0.43492129903952,-5.96743501174065
"Ir54a",0.128710302437377,4.38918537573185,1.46805028786346,0.181982811325745,0.43492129903952,-5.96779285200134
"Tehao",-0.105436525146003,3.73397451152878,-1.46798406358535,0.182000294025756,0.43492129903952,-5.96787777516951
"CG12645",-0.128235862878307,4.02889194521598,-1.46795279646485,0.18200854882613,0.43492129903952,-5.96791787004087
"CG14369",-0.107687924601775,4.65505247552706,-1.46790045760686,0.182022367502325,0.43492129903952,-5.96798498484128
"sli",-0.361155738434027,5.64903654562463,-1.4675693186975,0.182109817589068,0.435024140539072,-5.96840957774213
"CG34375",-0.186743980727293,5.79102341583036,-1.46739476973106,0.182155929114843,0.435024140539072,-5.96863336645779
"PVRAP",-0.166905327697651,6.37723891150822,-1.46735369621851,0.182166781237077,0.435024140539072,-5.96868602453523
"CG17068",0.14888883504341,8.82920000480273,1.4660913997067,0.182500576856962,0.435700362716241,-5.97030394503592
"CG31347",-0.112354589334333,4.05409211820344,-1.46602694043034,0.182517636797319,0.435700362716241,-5.9703865434773
"CG16771",-0.103306007212121,7.8832533483623,-1.46546948785235,0.182665232857274,0.435789600739779,-5.97110078162418
"Tao",-0.23659251055693,10.8116383636718,-1.46546857022973,0.182665475902904,0.435789600739779,-5.97110195720676
"Tina-1",-0.102960996289466,10.6332656612574,-1.4652554066167,0.18272194318958,0.435789600739779,-5.97137503376689
"Rb97D",-0.378089051885665,9.31710335340527,-1.46523412389033,0.182727581863337,0.435789600739779,-5.97140229711896
"CG16854",-0.184094884726083,5.14730208254782,-1.46520742494076,0.18273465573799,0.435789600739779,-5.97143649838656
"GlcT-1",-0.183421319132231,6.73901159181345,-1.46511886516334,0.182758121360422,0.435789600739779,-5.97154994068686
"enok",0.135145667723538,8.70564581408873,1.46458688048532,0.182899137556283,0.435992651101655,-5.97223131594841
"CG5515",0.135567657928169,10.5234045708847,1.46432780746863,0.182967846649268,0.435992651101655,-5.97256309123318
"CG32374",0.110298968332073,4.44696394692143,1.4641730029786,0.18300891353871,0.435992651101655,-5.97276132205155
"Snoo",-0.157035230327892,5.99755901236489,-1.46410263412775,0.183027583866506,0.435992651101655,-5.97285142716823
"san",0.20349372000714,10.1314054304961,1.4640445656354,0.183042991931377,0.435992651101655,-5.97292578024063
"Scsalpha",-0.125529163640168,11.0910921493641,-1.46403145126508,0.183046471897192,0.435992651101655,-5.97294257214383
"Bace",-0.234794859891793,6.77982591353845,-1.46259829365048,0.183427123414074,0.436757184511273,-5.97477711003587
"bves",0.131932873117393,7.81988147545567,1.46256752482444,0.183435303452886,0.436757184511273,-5.97481648519711
"CG13083",0.100101483306999,5.4754980853779,1.46208925703956,0.183562495047736,0.436979208810015,-5.97542846956017
"CG7222",0.118987060928132,11.2723454065448,1.46189973333275,0.183612919151848,0.437018436154722,-5.97567095034437
"CG13737",0.176456642026055,9.16047963279187,1.4607458172205,0.183920193129601,0.437668866238537,-5.97714691667439
"eIF3c",0.0959798424981333,11.4041876936236,1.46045684358276,0.183997215060501,0.437771233910347,-5.97751643884373
"CG18581",0.130945130458842,8.39362640994436,1.46006532353348,0.18410161517869,0.437901399265735,-5.9780170259552
"dnc",0.140231047846354,7.20254403572512,1.45999657389281,0.184119952945893,0.437901399265735,-5.97810491966193
"inaF-A",0.168150788345007,5.30888159231711,1.45976904753286,0.184180653240743,0.437944490021238,-5.97839578662636
"CG31041",-0.149948684374807,4.98541373493919,-1.45967365999085,0.184206106374476,0.437944490021238,-5.97851772136337
"CG8929",0.115467703470733,11.3593355507041,1.45916179415498,0.184342745779813,0.43818842488355,-5.97917196776188
"CG2519",-0.14362012539976,10.3616529851117,-1.45892907194499,0.184404899385409,0.438255247311751,-5.97946938146081
"Rad17",0.154548142484728,7.80858199903065,1.45838885595892,0.184549247968636,0.438457503357938,-5.98015966275196
"Gsc",0.218611027467333,6.69514981816686,1.45835567279792,0.184558117966185,0.438457503357938,-5.98020205911297
"CG11562",0.274479091985658,8.51142965119643,1.45687975654606,0.18495302079795,0.439280111707423,-5.98208721166876
"CG43108",-0.126791507509722,3.83602386241062,-1.45680658634693,0.184972618111383,0.439280111707423,-5.98218064235228
"Arpc5",0.127855479630167,10.0953905524832,1.45661901127228,0.185022865146176,0.439318400201377,-5.982420144053
"CG7130",0.110661993801159,7.91000251799322,1.45630741262576,0.185106362099753,0.439342224136153,-5.98281796464603
"smog",-0.232919110153066,6.43450734100478,-1.45625368820299,0.185120761655609,0.439342224136153,-5.9828865502351
"CysRS-m",0.130356064155349,7.83945893943233,1.45619953268985,0.18513527776438,0.439342224136153,-5.98295568472411
"CG6617",0.116110635122224,10.0956785572711,1.45592363159723,0.185209247378365,0.439411735318523,-5.98330787540559
"CG8550",0.136949348395371,5.10272372156582,1.45583568092556,0.185232832652915,0.439411735318523,-5.98342013749535
"NPFR",-0.185852874949943,5.56489580089931,-1.45499706019094,0.185457855548481,0.439864486427992,-5.98449037926557
"ths",-0.413141687445691,6.71585948193228,-1.4548256753205,0.185503872325693,0.439892586539135,-5.98470905675347
"dob",0.207084050826959,8.14856063603271,1.45438465067125,0.185622334015531,0.439976477589111,-5.98527171289302
"Lsd-1",-0.0970804925579127,8.02793678814835,-1.45434375033775,0.185633323484888,0.439976477589111,-5.98532388838922
"CG14085",-0.117271583444443,4.87564805557784,-1.45431229285379,0.185641776158463,0.439976477589111,-5.98536401732536
"Hr38",0.106436111634204,4.16171449511284,1.454152700705,0.185684664087713,0.439997122301715,-5.98556759452646
"CanB",-0.168763376267693,9.47522882590233,-1.45380798917028,0.185777330090531,0.440033408333959,-5.98600726881258
"MtnB",0.319534438736439,4.60074232204975,1.45359086541787,0.185835718827439,0.440033408333959,-5.98628417672806
"A16",0.138490439974239,9.35752293485662,1.45357706030536,0.185839431838769,0.440033408333959,-5.9863017822365
"CR42549",0.119226802918044,10.0554626268701,1.45350203974536,0.185859610458932,0.440033408333959,-5.98639745348791
"mri",0.102079469583868,10.6804237366719,1.45346015471914,0.185870877312418,0.440033408333959,-5.98645086687454
"CG17669",0.140610283673464,4.29317860314582,1.45301127088469,0.185991662883079,0.440115068609758,-5.98702324629683
"CG8343",0.0980895397140333,4.24687785932589,1.45297459135434,0.186001535689328,0.440115068609758,-5.98707001259149
"gsb",0.170807021903997,9.14930624056347,1.45295083680892,0.186007929804699,0.440115068609758,-5.98710029921324
"dah",0.147505544246171,9.42399810317202,1.45264489374735,0.186090299323449,0.440229054298066,-5.98749034623715
"CG5399",0.207074340779167,11.1390836747211,1.45192416398688,0.186284470774018,0.440607436477072,-5.98840902220998
"Hil",-0.146148199142067,8.50495534953594,-1.45179493959453,0.186319304100946,0.440608876009475,-5.98857371052299
"danr",0.344617225522361,8.96689297668244,1.45123370490907,0.186470656012229,0.440760727726667,-5.98928887274507
"CG30345",-0.188179406562624,5.29589440989627,-1.4511621834278,0.186489951541493,0.440760727726667,-5.98937999892922
"Gr93b",-0.0955957273382593,3.72871307278231,-1.45115986069706,0.186490578212631,0.440760727726667,-5.98938295829959
"GatA",0.144180157536347,7.60518287976869,1.45104910087276,0.186520463310151,0.440760727726667,-5.98952407329573
"H15",0.158149425860594,6.85132085886057,1.449777536404,0.186863860688049,0.441491162139466,-5.99114369116974
"CG42673",-0.237202263008149,6.33473281664696,-1.44915334023797,0.187032636051979,0.441741965389264,-5.99193844935541
"Pi3K92E",-0.139823499539398,10.4128129004235,-1.44913114398721,0.187038640153556,0.441741965389264,-5.99196670718732
"S6KL",-0.190741069440588,8.25320492176281,-1.4487803129352,0.18713356295961,0.441811588915102,-5.99241331432496
"HDAC3",0.136495314405138,10.110074101813,1.44876851501646,0.187136755814358,0.441811588915102,-5.99242833198702
"CG15614",-0.163948065803163,4.22929582453528,-1.44852352905707,0.187203066975035,0.441887107487458,-5.99274016089292
"inaF-C",-0.11088307215985,4.22281796872973,-1.44825163644828,0.18727668549712,0.441887907914375,-5.99308620286956
"CG15561",0.207119088130726,8.26100378193448,1.44807543780521,0.187324407350187,0.441887907914375,-5.99331043402911
"Dup99B",0.12795439884289,4.29310161061816,1.4480645248332,0.187327363388059,0.441887907914375,-5.99332432141749
"CG42559",0.126616721691163,3.29594573654851,1.44791151712119,0.187368813529285,0.441887907914375,-5.99351902635384
"myo",-0.339725776776739,5.81410499650492,-1.4478885858864,0.1873750263558,0.441887907914375,-5.99354820574075
"CG14757",-0.121395380955379,6.08987728424863,-1.44746795326038,0.187489022065108,0.442075763748389,-5.994083403211
"CG32720",-0.0996618177922017,3.8582720354319,-1.44717591024541,0.187568204927177,0.442181481456232,-5.99445493625343
"sowah",-0.30031304301863,7.10744250330125,-1.44695854906403,0.187627158272568,0.442222919862924,-5.99473143257584
"CG10899",0.108087333315443,3.84474379284446,1.44685782412123,0.187654482772344,0.442222919862924,-5.99485955271145
"CG13634",0.134195382680643,5.66624420536318,1.4463429886717,0.187794201724258,0.442468487869152,-5.99551433437076
"eIF3d1",0.10794951477083,12.3362179575879,1.44599295226393,0.187889249349265,0.442468487869152,-5.99595944479525
"maf-S",0.121002004504467,11.0962371365088,1.44597729309008,0.187893502383316,0.442468487869152,-5.99597935575957
"Nf-YC",0.197570541683978,8.70284449129615,1.44596749124551,0.187896164609341,0.442468487869152,-5.99599181894608
"Cyp6a2",-0.109355627400761,5.04228403165811,-1.44583989349161,0.187930823802739,0.442469170745513,-5.9961540569614
"CG33298",-0.59186099708521,7.07008623884412,-1.44414552967924,0.188391599995878,0.443420111107587,-5.99830763763791
"eIF2alpha",0.0941932262602005,11.2679142241504,1.44407769422733,0.188410068472739,0.443420111107587,-5.99839382845784
"CG14234",-0.242918447380828,5.11718230880677,-1.44397493614845,0.188438047838248,0.443420111107587,-5.99852438712674
"CG31690",0.138766374520603,5.50266492751969,1.44361459942218,0.188536190860765,0.443569978278781,-5.99898216916824
"CG12811",-0.0940596407371377,9.30950439033233,-1.44340369516201,0.188593654797485,0.443624102295417,-5.99925007786761
"CG17826",0.173467243660765,5.39069833287805,1.44304216733956,0.188692194486633,0.443774810343608,-5.99970926985912
"CG7461",-0.0939209402816967,10.7967920286151,-1.44282914605934,0.188750277944163,0.443830333927518,-5.99997980674439
"CG32650",0.15573106291111,5.31926890738037,1.44212473053776,0.18894246045407,0.444169774863347,-6.00087425245322
"CG16908",0.279088516367029,6.68971139975019,1.44204715170882,0.18896363654859,0.444169774863347,-6.00097274455433
"CG17107",-0.275793839080896,6.25172648765187,-1.44124453474033,0.189182844352,0.444603858741812,-6.00199154981285
"CG7414",-0.0991668396434662,11.8508934871112,-1.44103628852603,0.189239756648271,0.444618262859861,-6.00225583533808
"CG13999",-0.137771373917816,4.86197389949269,-1.44096937932142,0.189258045710116,0.444618262859861,-6.00234074528135
"CG10341",0.124707953668137,9.45359008302927,1.44067908771606,0.18933741261304,0.444723563214793,-6.00270910874043
"CG3640",-0.112623147273204,4.63316621182104,-1.44041634977371,0.189409271687722,0.444811193671604,-6.00304247177473
"Atg1",-0.188376845235101,10.5248336183369,-1.43916271592125,0.189752474930879,0.44545667235142,-6.00463261125812
"Thor",0.0992729617901702,11.1073244312012,1.43915958920015,0.189753331612179,0.44545667235142,-6.0046365762811
"Ctr1A",-0.265680317345254,9.20121278172299,-1.43887222542066,0.189832080230435,0.445560291866295,-6.00500096390716
"CG16974",-0.149177524496229,10.9458525661883,-1.43761853781087,0.190175977475824,0.446286098072141,-6.00659019979526
"CG2371",0.0944328715611569,8.13761323584287,1.43695621656641,0.190357880742915,0.446594260612579,-6.00742947173754
"CG32857",-0.119940065884458,9.88639476226165,-1.4368554992963,0.190385555750487,0.446594260612579,-6.0075570780571
"hpo",0.131709623785232,11.6233493322918,1.43676158841246,0.19041136371776,0.446594260612579,-6.00767605625289
"ppk29",0.152898563115087,5.78535348430167,1.43663421241158,0.190446373302022,0.446595010908968,-6.00783742520259
"CG30466",0.160792074624892,7.43162225101012,1.43621593182515,0.190561378805741,0.446783316471519,-6.0083672752622
"Xport-A",-0.13678688400495,4.70317690470356,-1.43546209721813,0.19076879970954,0.447188187811474,-6.00932196036308
"CG2118",0.108152103016822,8.97736802836019,1.43511759869858,0.190863656574759,0.447290453079487,-6.00975815118521
"mld",-0.211506608534859,7.67728728270866,-1.43504521064719,0.190883593768462,0.447290453079487,-6.00984979855462
"CG6225",-0.10698112028683,7.41034632101799,-1.43434485250237,0.191076582450644,0.447290453079487,-6.01073635512112
"CycH",0.169157009588568,9.74527722488842,1.43414553907637,0.19113153627203,0.447290453079487,-6.01098861312177
"Liprin-alpha",-0.284964664982539,8.50243857597663,-1.4341113020991,0.191140977349681,0.447290453079487,-6.01103194261252
"cd",0.137798832060114,4.34554953772547,1.43391208111901,0.191195922075686,0.447290453079487,-6.01128406012984
"CG17065",0.103023851751643,7.89503087312301,1.43384624854718,0.191214081635135,0.447290453079487,-6.01136736795751
"CG7755",0.159773888742762,5.14660726801684,1.43384186942282,0.191215289647132,0.447290453079487,-6.01137290944279
"rdgBbeta",0.100312456541237,9.61041504750686,1.43383916585904,0.19121603544743,0.447290453079487,-6.01137633061481
"mRpL44",0.109877760340233,10.4384140238772,1.43376059915457,0.191237709844265,0.447290453079487,-6.01147574970546
"CG14448",0.125251132831074,3.93557859124338,1.43367989933951,0.191259974973159,0.447290453079487,-6.01157786481043
"CG44422",-0.124557673702919,5.525881057557,-1.43334933936647,0.191351200639235,0.447290453079487,-6.01199611107145
"CG15172",-0.151412786858607,3.94726838997656,-1.43334461202688,0.191352505537324,0.447290453079487,-6.01200209201271
"CG32188",-0.333952774819503,6.88117736392011,-1.43325454676368,0.191377367958136,0.447290453079487,-6.01211603873523
"CG13000",1.04371176034959,8.23660179233187,1.43315762300711,0.191404126854669,0.447290453079487,-6.01223865795201
"Rme-8",0.123363976984672,9.06523082448093,1.43313879839622,0.19140932437358,0.447290453079487,-6.0122624726056
"PPO2",-0.108479725134329,10.6432034271083,-1.43312084641342,0.191414281074274,0.447290453079487,-6.01228518314736
"Sb",0.179804576486944,6.07867816641031,1.43294775218677,0.191462079748255,0.447290453079487,-6.01250415136404
"CG32694",-0.34362934745816,7.37845395427608,-1.43290981917959,0.191472556075894,0.447290453079487,-6.01255213547625
"ZIPIC",0.100031676456561,8.88376813384046,1.43273593139659,0.19152058685389,0.447321486784647,-6.01277208897837
"l(2)10685",0.21150092182879,7.69407409509851,1.43180513743335,0.191777869493751,0.447841155788601,-6.01394920551269
"Tab2",0.117376864214595,8.48440300707177,1.43161728026514,0.191829832568597,0.447881259428385,-6.01418672348851
"CG12333",0.12499078731059,7.28674960355697,1.43110310023048,0.191972123393962,0.448132206087737,-6.01483673774036
"rib",-0.137339929557033,12.481466245241,-1.4307941721493,0.192057659054675,0.448250598743635,-6.01522721293409
"AGO2",0.10914474969967,11.137011859126,1.43052434825565,0.192132395187623,0.448255376607012,-6.01556822212959
"Tango4",0.142221821146832,10.3442801610189,1.43035583993194,0.192179081872665,0.448255376607012,-6.01578116782952
"CHOp24",0.0976888288352669,10.9562824909562,1.43025642584697,0.192206630111267,0.448255376607012,-6.01590679167964
"CG15480",0.180012214063508,9.99258257497728,1.43011698482975,0.192245275941189,0.448255376607012,-6.01608298681497
"Rich",0.115821472779322,8.91295191246673,1.43007259527414,0.192257579870419,0.448255376607012,-6.01613907458211
"CR43453",-0.113359856314317,3.48851475501005,-1.42992910753308,0.19229735667365,0.448255376607012,-6.01632036956249
"CG3226",0.124767439870229,9.88164580711959,1.42990717697482,0.192303436771829,0.448255376607012,-6.0163480776309
"CG15117",0.10980500025455,9.07396213140825,1.42935467689323,0.192456669800084,0.448531348118444,-6.0170460509616
"IntS9",0.170591223413023,8.5249299495548,1.42915697173094,0.192511528540683,0.448577994286471,-6.01729577425695
"CG18065",0.117332350553788,8.50472122887781,1.42903125695065,0.19254641876286,0.448578102633561,-6.01745455548883
"CNPYb",0.109276117151097,10.3348557799248,1.42871412769855,0.192634458013053,0.448611428280404,-6.01785506282446
"CG9727",-0.460848675659837,6.3906581849703,-1.42859182330988,0.192668420833707,0.448611428280404,-6.01800950924386
"CG33459",0.112122902529312,3.86003901491762,1.4285000925163,0.192693897120207,0.448611428280404,-6.01812534223221
"CG16721",-0.136753847274498,10.3429304441654,-1.42847772879854,0.192700108621302,0.448611428280404,-6.01815358135144
"CG13325",-0.147619576596972,3.96762262121661,-1.42831163022955,0.192746247882242,0.448637713837639,-6.01836330942669
"CG13033",-0.197002492583799,11.1794198786642,-1.42800867457899,0.192830428800402,0.448718344078505,-6.01874580705905
"eIF4E7",-0.119495626441526,3.68627551595074,-1.42781977493111,0.192882933950527,0.448718344078505,-6.01898427930896
"CycD",0.110983858481921,9.64367101602041,1.42781071481882,0.192885452550136,0.448718344078505,-6.01899571659474
"CG7589",0.168027407746874,6.13846729162578,1.42706897296153,0.193091746339472,0.44911709889329,-6.01993193355825
"Cyp6g2",0.110698189426802,5.61777704123664,1.4267512052004,0.193180183824492,0.449217027576602,-6.02033293027945
"Tango6",0.154962097870637,8.55355409216605,1.42656408284421,0.193232278329881,0.449217027576602,-6.02056903922843
"ncd",0.10734376132433,10.3869116429628,1.42653854360772,0.193239389367658,0.449217027576602,-6.02060126297632
"DMAP1",0.100892550530466,10.2948676646193,1.42617172246383,0.193341551037666,0.44937337571022,-6.02106405740452
